# BEAST v1.8.1, r6542
# Generated Wed Feb 11 17:06:25 GMT 2015 [seed=1423674359309]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	coalescent
7053000	-12117.795999690115	-366.9037306610778	-11750.892269029038	13.28759417126589	17.19176227978006	6.87078824429027	14.1384399889785	0.3363430501363418	0.20145262953487378	0.206216726679914	0.25598759364887147	0.17904541399813664	1.4776503932537153	0.6396529123597859	1.7206941752804286	0.005630091465270803	-5196.929955371602	-6553.9623136574355	-351.96150309748344
7054000	-12125.298158132133	-366.3735360856233	-11758.92462204651	13.495519112498572	15.395226761918153	6.87078824429027	14.1384399889785	0.3363430501363418	0.20018783954967756	0.21327164964810016	0.2501974606658815	0.17318153843155146	1.4776503932537153	0.5504321199211413	1.899135760157718	0.005446255721641745	-5192.894321546212	-6566.030300500297	-351.5848281260026
7055000	-12120.057255984657	-369.17505233271896	-11750.882203651938	13.018033566680314	19.3715304103674	6.87078824429027	14.1384399889785	0.3363430501363418	0.18099888771673392	0.21327164964810016	0.26938641249882517	0.1529070437638436	1.8841505505696008	0.5599056565597016	1.8801886868805973	0.005687334297882608	-5196.927695866649	-6553.95450778529	-353.3421771072409
7056000	-12111.52374091379	-367.36568236883465	-11744.158058544956	13.122086934167898	18.795630231550675	7.126604601211624	14.1384399889785	0.3363430501363418	0.18099888771673392	0.21327164964810016	0.26938641249882517	0.13430188209109317	1.8841505505696008	0.5656293670393767	1.868741265921247	0.005641027080839736	-5193.173092531733	-6550.984966013223	-351.5500819500391
7057000	-12117.752049159903	-374.9686125610931	-11742.78343659881	13.079744989984686	15.89287378959807	7.126604601211624	14.1384399889785	0.3363430501363418	0.18099888771673392	0.21327164964810016	0.26938641249882517	0.13430188209109317	1.8841505505696008	0.5530401288814287	1.893919742237143	0.005301033916040867	-5197.689383844143	-6545.094052754666	-359.3763368772741
7058000	-12123.267831098185	-370.6429775356294	-11752.624853562555	13.109645210164846	22.30054418372114	7.126604601211624	14.1384399889785	0.3363430501363418	0.18099888771673392	0.21327164964810016	0.26938641249882517	0.16197109350629357	1.8841505505696008	0.5894410395452043	1.8211179209095918	0.0054376217364260635	-5209.371856871677	-6543.252996690878	-354.635841667027
7059000	-12134.903363019677	-363.23667455870793	-11771.66668846097	13.136770884012678	16.95740855523153	7.126604601211624	12.566849333777222	0.3363430501363418	0.18099888771673392	0.21327164964810016	0.26938641249882517	0.16197109350629357	1.8841505505696008	0.5465964018602896	1.9068071962794213	0.005356711510127404	-5217.305236165995	-6554.361452294976	-347.7537478615154
7060000	-12131.668857322637	-356.99657702692656	-11774.67228029571	12.902702000065469	16.87449827382997	7.126604601211624	12.566849333777222	0.3363430501363418	0.1975415479542529	0.21327164964810016	0.2528437522613062	0.16197109350629357	1.538427495190028	0.6217016056422127	1.7565967887155751	0.005992016635958962	-5201.9258955450505	-6572.74638475066	-342.09180530421224
7061000	-12124.863216928243	-362.98538965668786	-11761.877827271555	13.070073062210739	16.057276210501932	7.126604601211624	12.566849333777222	0.3363430501363418	0.1975415479542529	0.21327164964810016	0.2528437522613062	0.16197109350629357	1.538427495190028	0.5676334405623871	1.8647331188752263	0.0057903963450285385	-5207.081738364876	-6554.796088906679	-348.1726266342772
7062000	-12127.344724785855	-356.0705484535883	-11771.274176332267	12.754750398558414	17.61708445813192	7.126604601211624	12.578697792071921	0.3409919760100177	0.1975415479542529	0.21327164964810016	0.24819482638763027	0.16197109350629357	1.538427495190028	0.6063854753455689	1.7872290493088627	0.00584972556676205	-5211.981321392651	-6559.2928549396165	-341.15121419282383
7063000	-12127.684637325103	-361.47199532262226	-11766.21264200248	13.257738960790505	15.928256496436667	7.126604601211624	12.576430960740483	0.34652057983820744	0.1887766909032958	0.21327164964810016	0.2514310796103976	0.19115096568480583	1.538427495190028	0.6041608324319416	1.7916783351361172	0.005371865219584296	-5209.627876470117	-6556.584765532361	-346.68095885328574
7064000	-12123.18047283435	-364.4473964619564	-11758.733076372395	13.375906695963925	19.313457598837363	7.126604601211624	12.576430960740483	0.34652057983820744	0.1887766909032958	0.21327164964810016	0.2514310796103976	0.12749808471557567	1.538427495190028	0.5979814648165106	1.8040370703669792	0.005690322793296608	-5203.279771296811	-6555.453305075583	-349.5367817888027
7065000	-12123.353775919679	-364.7882093705028	-11758.565566549176	13.220311819155238	13.465568971732166	7.126604601211624	12.576430960740483	0.34652057983820744	0.1887766909032958	0.21327164964810016	0.2514310796103976	0.12749808471557567	1.538427495190028	0.5413024252040161	1.9173951495919683	0.0053175589230275155	-5208.764549821074	-6549.801016728103	-350.30055138920085
7066000	-12130.124499711601	-367.04378094341814	-11763.080718768182	13.495082696872261	19.916035170807938	6.485780907016179	12.576430960740483	0.34652057983820744	0.1887766909032958	0.21327164964810016	0.2514310796103976	0.12749808471557567	1.538427495190028	0.5650906168911319	1.8698187662177366	0.005283813033422636	-5203.06685365372	-6560.013865114462	-352.31911414369466
7067000	-12121.340886562644	-367.33204449991166	-11754.008842062733	13.187692742863389	16.25380047893471	6.485780907016179	12.576430960740483	0.34652057983820744	0.1887766909032958	0.21327164964810016	0.2514310796103976	0.12749808471557567	1.538427495190028	0.5693723606252619	1.8612552787494767	0.005442111361855079	-5195.0550453844	-6558.953796678334	-352.7866034003547
7068000	-12117.868327830518	-360.193472190243	-11757.674855640274	12.934130243519526	14.065135124374605	6.9110980126193615	12.576430960740483	0.35019572624006606	0.1887766909032958	0.20959650324624154	0.2514310796103976	0.12749808471557567	1.7640810671657308	0.5691760223505936	1.8616479552988132	0.005885597214241427	-5199.467975489493	-6558.20688015078	-345.1592058344597
7069000	-12106.933474881598	-361.9724677468989	-11744.9610071347	12.83939312735693	16.444007280274803	7.984999134349247	12.576430960740483	0.35019572624006606	0.1887766909032958	0.20959650324624154	0.2514310796103976	0.12749808471557567	1.7640810671657308	0.5244516793960169	1.9510966412079667	0.005575235008754649	-5203.909242819496	-6541.051764315203	-346.6042426759462
7070000	-12111.917020654713	-369.33982829714006	-11742.577192357574	13.151861301801512	21.427160810544045	7.984999134349247	14.9403313590723	0.35019572624006606	0.1887766909032958	0.20959650324624154	0.2514310796103976	0.12749808471557567	1.7618391421430837	0.5589059036097824	1.8821881927804356	0.005259320763203551	-5196.34560530156	-6546.231587056013	-353.4105460266271
7071000	-12123.106996500417	-366.27257004965213	-11756.834426450765	12.972265957574706	17.69058784064034	6.811288101184819	14.9403313590723	0.3429435183454311	0.1887766909032958	0.2168487111408765	0.2514310796103976	0.12749808471557567	1.7618391421430837	0.5914437305036138	1.817112538992773	0.005366828016125677	-5202.839719332116	-6553.99470711865	-350.77976609111744
7072000	-12123.287330358742	-363.05487689281864	-11760.232453465924	13.14443525694074	18.209944255772953	6.734742918821415	14.9403313590723	0.3429435183454311	0.1887766909032958	0.2168487111408765	0.2514310796103976	0.12749808471557567	1.3575404115429157	0.5586906086666954	1.8826187826666096	0.005353989790532197	-5214.671471296015	-6545.560982169909	-348.3615807501888
7073000	-12122.051823803067	-364.1069639488795	-11757.944859854188	13.437770571337063	19.48023203857747	8.446355166021814	14.9403313590723	0.3429435183454311	0.1887766909032958	0.2168487111408765	0.2514310796103976	0.12749808471557567	1.3575404115429157	0.549595468873841	1.9008090622523186	0.005520131487995482	-5213.006143269646	-6544.938716584542	-348.9453480580235
7074000	-12123.473328537832	-360.3894023525902	-11763.083926185242	13.333542333043905	16.023431799378834	8.446355166021814	14.9403313590723	0.3429435183454311	0.1887766909032958	0.2168487111408765	0.2514310796103976	0.1293531018636182	1.3575404115429157	0.56351228084824	1.8729754383035209	0.005489346761535355	-5207.290682613968	-6555.793243571274	-345.4245714968667
7075000	-12118.090283873382	-367.3563849714892	-11750.733898901894	13.41023436177075	17.529277939804576	8.446355166021814	14.12828904619849	0.3429435183454311	0.1887766909032958	0.2168487111408765	0.2514310796103976	0.14756744732202476	2.168327361295123	0.5985287895007806	1.8029424209984397	0.005708511439240084	-5203.30234031903	-6547.431558582863	-350.72062899533944
7076000	-12115.018281153483	-366.7251750327933	-11748.29310612069	13.056843626152848	15.569412232197404	8.446355166021814	14.12828904619849	0.3429435183454311	0.1887766909032958	0.2168487111408765	0.2514310796103976	0.14756744732202476	2.168327361295123	0.5581355372370326	1.8837289255259357	0.005689104956595675	-5196.584455480318	-6551.708650640371	-350.2116464287331
7077000	-12116.416769188814	-364.6228808930454	-11751.79388829577	12.863765833167413	17.938691778598834	7.858377658044941	14.12828904619849	0.3429435183454311	0.1887766909032958	0.2168487111408765	0.2514310796103976	0.14756744732202476	2.168327361295123	0.5154715899186577	1.9690568201626855	0.0055279113988344905	-5197.449653015562	-6554.344235280208	-348.11935326400356
7078000	-12114.447467095713	-366.5501458500517	-11747.897321245662	12.851991222564346	14.617144110762792	7.858377658044941	14.12828904619849	0.33983366545767835	0.1887766909032958	0.2199585640286292	0.2514310796103976	0.14756744732202476	2.168327361295123	0.5873399846892566	1.8253200306214876	0.005638578986328745	-5201.757367316508	-6546.139953929155	-350.23191484497636
7079000	-12128.188217807345	-367.57485050125865	-11760.613367306087	12.89955632033112	18.330904375587615	7.858377658044941	14.12828904619849	0.33983366545767835	0.1887766909032958	0.2199585640286292	0.2514310796103976	0.14756744732202476	2.168327361295123	0.5480323138620398	1.9039353722759214	0.005506131653655021	-5210.894217000734	-6549.719150305353	-351.05336555410713
7080000	-12130.875772764985	-370.57609412188043	-11760.299678643105	13.413966093883456	19.307526929279106	7.858377658044941	14.12828904619849	0.340623717822527	0.19377937552438146	0.2017291276881433	0.26386777896494923	0.14756744732202476	2.168327361295123	0.5623224192028359	1.8753551615943291	0.005202808283911524	-5205.662315595487	-6554.637363047618	-354.04835171271026
7081000	-12117.629961720007	-369.7823990363563	-11747.847562683652	13.449424274740508	17.84094523100837	8.314978600494916	12.01102930821029	0.340623717822527	0.19155242964018773	0.20395607357233703	0.26386777896494923	0.14756744732202476	2.168327361295123	0.5705647912131655	1.8588704175736699	0.005705488069958227	-5197.095811158737	-6550.751751524916	-353.4817407548831
7082000	-12124.43423176978	-364.968648566966	-11759.465583202813	13.170606108612292	15.683766052308759	8.314978600494916	11.449944447353825	0.340623717822527	0.19155242964018773	0.20395607357233703	0.26386777896494923	0.13774671537334413	1.305173831777596	0.5894348957134203	1.8211302085731602	0.005480044333220398	-5199.8935523564805	-6559.572030846332	-350.67530734811027
7083000	-12112.758837399637	-367.80358805127935	-11744.955249348357	12.781298486273956	17.87463869404058	8.314978600494916	11.449944447353825	0.34632207471483417	0.19155242964018773	0.20395607357233703	0.25816942207264204	0.13774671537334413	1.305173831777596	0.5812105871332494	1.8375788257335022	0.005603979813543977	-5191.378806002666	-6553.57644334569	-353.35825567973933
7084000	-12116.925378174921	-372.71548497900136	-11744.209893195919	13.164298735075764	13.591682442372136	8.314978600494916	11.449944447353825	0.3372081862172383	0.19155242964018773	0.21306996206993292	0.25816942207264204	0.15441203255568478	1.305173831777596	0.5729961639717871	1.8540076720564267	0.005431779965756424	-5195.290001213972	-6548.919891981947	-358.5397889042413
7085000	-12128.546645124228	-379.3304526489361	-11749.216192475293	13.603646974081627	17.948535648103434	7.302247998591477	11.449944447353825	0.3372081862172383	0.19155242964018773	0.21306996206993292	0.25816942207264204	0.15441203255568478	2.3678653649616637	0.5791076151037995	1.841784769792402	0.005516429528681049	-5195.0520511781815	-6554.164141297111	-362.9548708256748
7086000	-12119.229648539316	-366.0295126033607	-11753.200135935956	13.094547300248927	17.211611006024352	7.302247998591477	11.449944447353825	0.3372081862172383	0.19155242964018773	0.21306996206993292	0.25816942207264204	0.15441203255568478	1.4185775261902394	0.5913374948199528	1.8173250103600953	0.0056470673043993985	-5189.137002263252	-6564.063133672706	-351.57147120909804
7087000	-12126.779293442052	-375.5285147045748	-11751.250778737478	13.654445003177683	15.514972319880073	6.392503051708209	11.449944447353825	0.3372081862172383	0.19155242964018773	0.21306996206993292	0.25816942207264204	0.15441203255568478	2.303868346797312	0.6102689713075652	1.7794620573848705	0.005613107972341129	-5194.994464735418	-6556.25631400206	-359.62136188074675
7088000	-12125.125243078322	-375.0891075189403	-11750.036135559381	13.960415806065258	22.393270840143703	6.69124180022922	11.640338961961454	0.3372081862172383	0.19155242964018773	0.21306996206993292	0.25816942207264204	0.15441203255568478	2.303868346797312	0.5458557993377566	1.9082884013244876	0.0054090070017835685	-5195.759650511839	-6554.276485047541	-358.74617373502093
7089000	-12128.930753312316	-376.6105739861876	-11752.320179326129	13.764337122291513	16.744272226987817	7.578950726466824	14.929539829572663	0.3472961522172727	0.18094729985815888	0.2135871258519274	0.25816942207264204	0.15441203255568478	2.280213776317432	0.5811965691730326	1.8376068616539356	0.005359093550030835	-5189.725738268116	-6562.594441058012	-359.9116249861499
7090000	-12117.049813136779	-368.5288021332754	-11748.521011003502	13.633780492908278	16.183048273436544	7.578950726466824	14.929539829572663	0.3472961522172727	0.18094729985815888	0.2135871258519274	0.25816942207264204	0.16210224110815344	1.7912114637619954	0.5650692814218741	1.8698614371562527	0.005247864102981164	-5192.372576328942	-6556.14843467456	-352.8426787628356
7091000	-12132.394369114152	-374.6263767630886	-11757.767992351064	13.850633835806873	13.891068312305485	7.578950726466824	14.929539829572663	0.3472961522172727	0.18094729985815888	0.2135871258519274	0.25816942207264204	0.16210224110815344	1.7912114637619954	0.6015707970376113	1.7968584059247783	0.005244683422154399	-5198.158910212554	-6559.6090821385105	-359.09341206234967
7092000	-12120.272994913772	-368.39253316711375	-11751.880461746658	13.353017280278028	13.345595433227066	7.578950726466824	10.791304655150757	0.3472961522172727	0.18817201864327812	0.2135871258519274	0.2509447032875228	0.16210224110815344	1.7912114637619954	0.6015961654804832	1.7968076690390344	0.005896265430288615	-5197.01765766806	-6554.862804078598	-353.43067318669364
7093000	-12122.125218525158	-364.8873508094527	-11757.237867715705	13.4245186392956	16.157081221441885	7.578950726466824	10.791304655150757	0.3568427774865369	0.18687357593352732	0.20533894329241395	0.2509447032875228	0.16210224110815344	2.21498067360872	0.5841717042679726	1.8316565914640557	0.005618434057233314	-5190.9747737535545	-6566.26309396215	-348.94103004505064
7094000	-12112.681385865388	-364.10517012077213	-11748.576215744615	12.7286235734411	15.352266639131546	8.207346096776645	10.791304655150757	0.3568427774865369	0.18687357593352732	0.20533894329241395	0.2509447032875228	0.16210224110815344	2.21498067360872	0.6011202069546275	1.7977595860907458	0.00575947140666804	-5191.997867028845	-6556.57834871577	-348.049519468209
7095000	-12109.127544000128	-363.79623461018093	-11745.331309389947	12.762385888815306	17.647292229944647	8.207346096776645	10.791304655150757	0.3568427774865369	0.18687357593352732	0.20533894329241395	0.2509447032875228	0.16210224110815344	2.21498067360872	0.5895226323110369	1.8209547353779272	0.005696972929745933	-5190.99811139635	-6554.3331979935965	-347.613265978027
7096000	-12115.590093590174	-368.2397823965287	-11747.350311193644	12.925499907610943	17.7905264389725	8.207346096776645	10.791304655150757	0.3520530396496506	0.18687357593352732	0.21012868112930022	0.2509447032875228	0.12424144978730303	1.6508734053654959	0.5790979845445003	1.8418040309110002	0.00517413897987745	-5190.572686098932	-6556.777625094713	-353.3360614128592
7097000	-12111.406371677056	-366.60850247138524	-11744.797869205671	13.481458940476351	17.71796206497284	8.406088237575094	12.34002983839527	0.3520530396496506	0.18687357593352732	0.21012868112930022	0.2509447032875228	0.17259347900545144	1.6508734053654959	0.5726673310621071	1.8546653378757867	0.005477511088780658	-5195.687274003496	-6549.110595202175	-351.2682437044225
7098000	-12114.829074206513	-364.9257353467209	-11749.903338859793	13.40050148717744	18.26765529783061	8.406088237575094	12.34002983839527	0.3422614955126702	0.19666512007050774	0.19888989498205947	0.26218348943476355	0.17259347900545144	1.6508734053654959	0.5607921006594437	1.8784157986811134	0.005452340504785964	-5200.420928581456	-6549.482410278337	-349.5590204889374
7099000	-12109.14058568307	-365.3509823784094	-11743.78960330466	13.262993936315132	16.977536278533858	8.406088237575094	12.34002983839527	0.3422614955126702	0.19666512007050774	0.19888989498205947	0.26218348943476355	0.17259347900545144	1.6508734053654959	0.6184035910109922	1.7631928179780165	0.005626404356603405	-5209.890042224785	-6533.899561079875	-350.0277363500983
7100000	-12107.877117305085	-361.83372352573514	-11746.04339377935	13.003731363351362	14.89207684044011	7.486380506394744	12.34002983839527	0.3422614955126702	0.19666512007050774	0.19888989498205947	0.26218348943476355	0.17259347900545144	1.6238892639285216	0.6040650884229609	1.791869823154079	0.006016980826897486	-5203.9567433805605	-6542.086650398789	-346.81174566340997
7101000	-12116.186791916209	-362.8055457388674	-11753.381246177341	13.066683269057954	16.843252673281008	7.486380506394744	12.34002983839527	0.3422614955126702	0.19666512007050774	0.19888989498205947	0.26218348943476355	0.17259347900545144	1.6238892639285216	0.5681405485712305	1.8637189028575398	0.005965443311692087	-5198.531030293363	-6554.850215883978	-347.6718495086366
7102000	-12122.20800261852	-363.4607736924979	-11758.747228926022	12.944921304483117	17.499444902904756	7.486380506394744	12.34002983839527	0.3422614955126702	0.1963300791432358	0.1992249359093314	0.26218348943476355	0.17259347900545144	1.6238892639285216	0.552770949142025	1.894458101715951	0.00568521268209644	-5185.48587660286	-6573.261352323163	-348.3456932005452
7103000	-12126.755423287816	-368.0126369570301	-11758.742786330786	13.585390233490598	15.524161082102559	7.486380506394744	12.34002983839527	0.3422614955126702	0.1963300791432358	0.1992249359093314	0.26218348943476355	0.17259347900545144	1.6238892639285216	0.6158948551543156	1.7682102896913696	0.00574848167651451	-5201.913648434744	-6556.829137896041	-353.00525879204486
7104000	-12125.7487744383	-362.4440881111643	-11763.304686327136	13.011058902322524	16.122059758130725	8.355576693607672	12.34002983839527	0.3457871373509956	0.1963300791432358	0.19569929407100603	0.26218348943476355	0.17259347900545144	1.6238892639285216	0.5531582596499544	1.8936834807000922	0.005470007176335679	-5201.983225364165	-6561.32146096297	-347.2637869882567
7105000	-12128.023295654362	-366.15519564572685	-11761.868100008636	12.777620197874636	13.927186366682632	8.355576693607672	12.34002983839527	0.3457871373509956	0.2004574869221175	0.19569929407100603	0.25805608165588184	0.183551185386594	1.6238892639285216	0.556359222130617	1.887281555738767	0.005412425258221905	-5198.265886638958	-6563.602213369678	-351.10854572011374
7106000	-12109.957512497384	-367.70063876329993	-11742.256873734084	12.968097523790364	15.348596572620284	7.631126481916614	12.34002983839527	0.3457871373509956	0.2004574869221175	0.19569929407100603	0.25805608165588184	0.183551185386594	1.6238892639285216	0.616162582225848	1.767674835548305	0.005776825929869748	-5200.777674998886	-6541.479198735198	-352.64548371443396
7107000	-12121.203948928283	-365.37126746472137	-11755.832681463562	12.842473078013555	15.710138966605438	7.631126481916614	12.34002983839527	0.3457871373509956	0.2004574869221175	0.19569929407100603	0.25805608165588184	0.183551185386594	1.6238892639285216	0.5996834069345448	1.8006331861309113	0.0055817132199627055	-5206.301091603411	-6549.531589860152	-350.32923536340314
7108000	-12114.234036845071	-368.545549310371	-11745.6884875347	12.976661056680085	18.836501992673007	7.631126481916614	12.34002983839527	0.3457871373509956	0.2004574869221175	0.19569929407100603	0.25805608165588184	0.16737749660200352	1.6238892639285216	0.5907229682243705	1.8185540635512598	0.005428843929750555	-5209.515286220377	-6536.173201314324	-353.379942176007
7109000	-12112.654781679914	-369.1310832454796	-11743.523698434434	12.997171972289767	18.810847881915873	7.631126481916614	12.34002983839527	0.3457871373509956	0.1961773410013985	0.20628300172386055	0.2517525199237463	0.16737749660200352	1.6238892639285216	0.5907229682243705	1.8185540635512598	0.005578609409150201	-5189.623583107053	-6553.900115327381	-353.94181604814236
7110000	-12119.000703747726	-361.73947258122195	-11757.261231166503	13.091991222080788	16.449644677005185	7.631126481916614	12.34002983839527	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.1563219462406022	1.6238892639285216	0.5767703099350499	1.8464593801299012	0.005903694864745871	-5194.106538641829	-6563.154692524674	-346.64355485560026
7111000	-12116.402962173055	-365.1828532106195	-11751.220108962436	13.194587484381124	18.22721968883662	7.283236321484782	12.34002983839527	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.14775455645213764	1.6238892639285216	0.5782695729897491	1.8434608540205026	0.005680814047775267	-5196.408505652096	-6554.811603310341	-350.12263102532586
7112000	-12112.427319792148	-363.7810494825622	-11748.646270309586	13.476008011708045	15.925689372700633	7.588429423708541	12.34002983839527	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.15098257151051042	1.6238892639285216	0.6136454232057559	1.7727091535884891	0.005405054685476991	-5192.765106047388	-6555.881164262199	-348.8291480847045
7113000	-12115.302768863436	-369.8944195206574	-11745.408349342779	13.186986026019593	17.983155943345434	7.588429423708541	12.34002983839527	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.15098257151051042	1.6238892639285216	0.6180924245441071	1.7638151509117868	0.005528940631316193	-5189.568337156878	-6555.8400121858995	-354.80082269623665
7114000	-12109.969074171131	-361.16147641569887	-11748.807597755433	13.210419655155778	18.531993451027557	7.588429423708541	12.34002983839527	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.15098257151051042	1.6238892639285216	0.5508743447930431	1.8982513104139147	0.005841977089675974	-5192.462189443456	-6556.345408311977	-345.97919317458775
7115000	-12099.781483441224	-361.4822386400339	-11738.29924480119	13.21527488373114	17.511040381353677	7.588429423708541	12.34002983839527	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.15098257151051042	1.6238892639285216	0.580858807678954	1.8382823846420928	0.00564977029028102	-5185.992222330383	-6552.307022470808	-346.3939078737129
7116000	-12108.048824258303	-361.641639193209	-11746.407185065094	13.134375812856591	17.255208401958008	7.588429423708541	11.754567472637683	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.15098257151051042	1.6238892639285216	0.5793148033353881	1.8413703933292247	0.005811118920768278	-5192.637362545737	-6553.769822519358	-346.6319156899446
7117000	-12116.024146072064	-363.13195419449795	-11752.892191877567	13.103388010315856	16.73091994214964	7.588429423708541	11.754567472637683	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.14904060543080472	1.6238892639285216	0.5945272106096926	1.8109455787806157	0.005236827694619266	-5192.1906247886955	-6560.701567088871	-348.25421510096714
7118000	-12124.822162391287	-360.84464023211444	-11763.977522159172	13.27085376644191	18.121845451026736	7.588429423708541	16.151642349306083	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.14904060543080472	1.6238892639285216	0.5625747867799415	1.8748504264401178	0.005736941100775733	-5192.932814223876	-6571.044707935295	-345.1565271262944
7119000	-12121.193564538913	-364.55393083168804	-11756.639633707226	13.097716129543596	17.717229630887015	7.588429423708541	16.151642349306083	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.14904060543080472	1.766342547474002	0.5710918245522771	1.8578163508954466	0.005763781378562685	-5188.207154483477	-6568.4324792237485	-348.59827168849563
7120000	-12124.332954442623	-364.337424326777	-11759.995530115846	13.062061255653754	17.075067631143245	7.588429423708541	16.151642349306083	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.14904060543080472	1.766342547474002	0.5509983972913813	1.8980032054172382	0.005835328108240559	-5187.057018992699	-6572.938511123147	-348.4043776025822
7121000	-12113.710234332357	-363.735176483961	-11749.975057848396	13.372861810871445	16.584920125483794	7.588429423708541	16.151642349306083	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.14904060543080472	2.107882067328191	0.5694534903421502	1.8610930193157005	0.0056189377289404705	-5185.611934594253	-6564.363123254143	-347.18970233527915
7122000	-12125.30102660873	-369.31068610915156	-11755.990340499578	13.2422578793547	15.949383030016183	6.713958091047246	16.151642349306083	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.16236299703061627	2.107882067328191	0.5566019123126851	1.8867961753746307	0.00559734675010178	-5194.590472062945	-6561.399868436633	-352.9795831323944
7123000	-12116.024190188138	-375.73231188603654	-11740.291878302101	13.232331379434134	20.888649820553336	6.713958091047246	16.151642349306083	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.16236299703061627	2.087792229227585	0.5949667179496305	1.8100665641007398	0.005233193306114533	-5189.844592087423	-6550.447286214678	-359.2288667312263
7124000	-12127.780083996116	-373.3147955804699	-11754.465288415646	13.62193630582909	17.965393705136922	7.804990277119827	16.072832493524288	0.36194471428970026	0.18001976406269382	0.20628300172386055	0.2517525199237463	0.16236299703061627	1.9976635738915594	0.6217272947512551	1.7565454104974907	0.00504680343466604	-5185.475857160233	-6568.9894312554125	-356.93147328855565
7125000	-12128.768894316709	-375.3632325367654	-11753.405661779943	13.379597231427168	15.611780716595362	7.804990277119827	16.072832493524288	0.36194471428970026	0.18044663050797097	0.20628300172386055	0.25132565347846914	0.1627145012761454	1.9976635738915594	0.5681294478227475	1.8637411043545058	0.005495210950151554	-5193.034451911281	-6560.371209868662	-359.05630330426425
7126000	-12130.10102926078	-367.76084744124944	-11762.34018181953	13.736807717300765	18.380626823699863	7.804990277119827	11.278461877325489	0.36194471428970026	0.18044663050797097	0.20883704924670238	0.2487716059556273	0.1627145012761454	1.9976635738915594	0.5716878315538318	1.8566243368923372	0.005408318912552557	-5190.339895126955	-6572.000286692576	-352.02163871711934
7127000	-12130.67030639905	-369.34376134286885	-11761.326545056181	13.322783412166114	18.241137774080325	7.804990277119827	11.278461877325489	0.36194471428970026	0.18044663050797097	0.20883704924670238	0.2487716059556273	0.1627145012761454	1.9976635738915594	0.637129257198882	1.7257414856022368	0.005900569928108934	-5199.021295293605	-6562.305249762577	-353.52168137287254
7128000	-12127.145743135814	-372.37363023412706	-11754.772112901686	13.431295565108524	18.210906054191295	7.804990277119827	11.278461877325489	0.33902602663375936	0.20336531816391185	0.20883704924670238	0.2487716059556273	0.21015657569627652	2.386307942617184	0.5924766977483328	1.8150466045033353	0.005682382318701985	-5198.526302748029	-6556.245810153657	-355.7244669671082
7129000	-12125.511548968232	-367.93564840766146	-11757.57590056057	13.15730041600531	17.602603618638252	7.055057942567604	13.145299851441532	0.33902602663375936	0.20336531816391185	0.20883704924670238	0.2487716059556273	0.21015657569627652	2.386307942617184	0.6233379770124216	1.7533240459751578	0.005622161567755742	-5205.680162565692	-6551.895737994879	-351.1972990378025
7130000	-12110.705934727472	-371.7617028660338	-11738.944231861438	13.316319247659086	15.757928997579233	7.055057942567604	13.145299851441532	0.33095067521969046	0.20336531816391185	0.20883704924670238	0.2568469573696962	0.21015657569627652	2.386307942617184	0.5773438536383418	1.8453122927233172	0.0054128325459568746	-5193.878952450617	-6545.065279410821	-355.1693517836427
7131000	-12124.183166164576	-369.6873394319243	-11754.495826732651	13.51964206039193	16.55704992880891	7.055057942567604	13.145299851441532	0.33095067521969046	0.20336531816391185	0.20883704924670238	0.2568469573696962	0.21015657569627652	2.386307942617184	0.6012435403024103	1.7975129193951802	0.005540316674939763	-5205.582004968753	-6548.913821763899	-353.02460449139846
7132000	-12130.79361900332	-369.3095387694338	-11761.484080233886	13.32071821681423	19.59843521094608	7.055057942567604	12.444764512585492	0.33095067521969046	0.20336531816391185	0.20883704924670238	0.2568469573696962	0.2226195297839114	2.386307942617184	0.5684836459327007	1.8630327081345994	0.005806503910189348	-5215.634555751029	-6545.849524482856	-352.5127910055462
