# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jun 27 09:18:38 BST 2022 [seed=1656317905495]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1025000	-42342.328085344714	-45.3175192985413	-42297.01056604617	0.4365967604905408	2021.9661429655368	6.317443830099041	5.6519558163645165	8.206106764560522	2.2227303061119024	5.957866909863361	0.2939088230680434	0.1829804315018209	0.19925866327578393	0.32385208215435163	0.4299811814539319	0.0011094142825607074	0.0011094142825607077	-42297.01056604617	0.0	-37.389169924153904
1026000	-42352.923206057225	-47.052228467042816	-42305.87097759018	0.41626443098889193	2021.9864752950386	6.271386704014071	6.262113297419574	8.714592197140913	2.2227303061119024	5.676417986633064	0.2957869617791559	0.18478682089543919	0.19454168329887533	0.3248845340265294	0.7037748475108128	0.001030146523301509	0.0010301465233015098	-42305.87097759018	0.0	-38.04276763586574
1027000	-42351.25219538048	-46.70009853229563	-42304.55209684819	0.43055999487351204	2021.972179731154	6.2745127539232834	4.6288436001369275	8.507264429844927	2.6408065102665907	6.170465650105702	0.2987886014625678	0.18178518121202736	0.19454168329887533	0.3248845340265294	0.7037748475108128	0.0012454024826776906	0.0012454024826776895	-42304.55209684819	0.0	-37.885856168747516
1028000	-42341.51951446637	-45.22619045660933	-42296.293324009755	0.4273706255355961	2021.975369100492	6.296186659415982	3.758249491794727	7.613408881613539	2.41130565736701	6.520889223865832	0.2987886014625678	0.18178518121202736	0.19454168329887533	0.3248845340265294	1.2571246072485744	0.0010881993079417023	0.0010881993079417008	-42296.293324009755	0.0	-36.43507512140695
1029000	-42335.68851996126	-39.926193471180326	-42295.762326490076	0.4117660581401273	2021.9909736678874	6.068747622157623	4.106149412004959	7.568684973425005	2.41130565736701	4.939955149746432	0.29879786867377384	0.18289569042284914	0.19342190687684754	0.3248845340265294	1.2571246072485744	0.0012517187907533389	0.0012517187907533395	-42295.762326490076	0.0	-31.47195149146482
1030000	-42340.19065892928	-34.36524366796168	-42305.825415261315	0.39187639254502743	2022.0108633334823	5.88008430140412	7.643827813110073	10.120018310365044	2.6558669086208373	8.586563528256292	0.29972081908774206	0.18126524381016926	0.1941294030755592	0.3248845340265294	0.22879188976543544	0.0012308458162922536	0.0012308458162922542	-42305.825415261315	0.0	-23.84577543676161
1031000	-42348.429933920226	-33.29010645294167	-42315.13982746728	0.45837660798256513	2021.944363118045	5.981395390999353	11.16529350776622	11.799595810071137	3.948065953691918	9.562880266958986	0.30037232311104284	0.18061373978686845	0.1941294030755592	0.3248845340265294	0.2691551931332018	0.0011556982810996157	0.001155698281099616	-42315.13982746728	0.0	-20.014413846204352
1032000	-42331.41026384318	-27.503107575416415	-42303.907156267764	0.43150642957593466	2021.9712332964516	5.833246446860571	11.268999862760417	11.582124571086933	2.5544476345508254	7.554868873459248	0.30037232311104284	0.18221062910520433	0.1941294030755592	0.32328764470819354	0.2691551931332018	0.0011789445253861358	0.0011789445253861351	-42303.907156267764	0.0	-15.31814681370712
1033000	-42342.934260610586	-35.7996440496169	-42307.13461656097	0.417398264940902	2021.9853414610866	5.907105729350086	7.3877499933566915	10.561410834712708	2.171454251158762	5.765202919351176	0.30037232311104284	0.18180779672230413	0.1941294030755592	0.3236904770910937	0.07440947939294466	0.0012962358684656798	0.0012962358684656791	-42307.13461656097	0.0	-25.990614237630744
1034000	-42341.36118165561	-38.789732315573474	-42302.57144934004	0.4121457362167552	2021.9905939898108	6.034937202209737	8.94928654876053	10.195130039053558	1.7998233881323438	5.589194113258546	0.29581092579823115	0.1800256843046236	0.19869080038837086	0.3254725895087742	0.11108437928272513	0.0012420147644015519	0.001242014764401552	-42302.57144934004	0.0	-29.291543024150876
1035000	-42354.3438430139	-46.283308401866805	-42308.060534612036	0.45710395678975513	2021.9456357692377	6.221185027552504	6.102067265240722	8.44455755515955	2.726675375720536	7.325604768856497	0.2958305200664273	0.18008995925826835	0.19869080038837086	0.32538872028693333	0.2889033728703034	0.001173116615065063	0.001173116615065063	-42308.060534612036	0.0	-37.797531565772
1036000	-42359.180404473744	-53.763455752494856	-42305.41694872125	0.4981750161162749	2021.9045647099113	6.459439060719452	7.1081095570662844	9.479522389018376	2.3642546086011285	5.859092218477327	0.2999531388989825	0.1818463993069798	0.19831034504671122	0.3198901167473263	0.23124904388676762	0.0010638711096963196	0.0010638711096963203	-42305.41694872125	0.0	-44.70389587462962
1037000	-42364.2123159933	-48.47959764691359	-42315.73271834639	0.44498170877194415	2021.9577580172554	6.262092483668009	9.635434719039623	10.377716309246642	2.326072515437568	6.816535177627307	0.2999531388989825	0.1818463993069798	0.19831034504671122	0.3198901167473263	0.21218370360297095	0.0013179461411512835	0.001317946141151284	-42315.73271834639	0.0	-37.98891930849663
1038000	-42372.305241235925	-59.26590667481988	-42313.03933456111	0.4355096600276533	2021.9672300659997	6.6091495622911625	8.138724861269258	9.124568119329972	2.3774665153349694	6.816535177627307	0.3009135276220752	0.18088601058388715	0.19831034504671122	0.3198901167473263	0.21511115695189617	0.001188893250892016	0.0011888932508920152	-42313.03933456111	0.0	-50.20421241964916
1039000	-42360.6926832921	-60.04973749085313	-42300.64294580125	0.41573726007010103	2021.9870024659574	6.634357121445246	7.1469604166393434	8.797849609679986	2.1219533902574765	5.4627177928038915	0.3000309469822495	0.18176859122371283	0.19831034504671122	0.3198901167473263	0.10961826228653092	0.001075922283309045	0.0010759222833090457	-42300.64294580125	0.0	-52.10645526420386
1040000	-42374.31808042923	-58.46574676285354	-42315.85233366637	0.4140010048069228	2021.9887387212204	6.520393745420851	7.809831695983285	10.032082818499676	2.1219533902574765	4.816158106523887	0.3000309469822495	0.18140292082306764	0.1936555414849608	0.32491059070972195	0.5896343378884624	0.001204177423892779	0.0012041774238927786	-42315.85233366637	0.0	-48.398701751139065
1041000	-42355.18030839851	-56.89105339272208	-42298.28925500579	0.4141264348120981	2021.9886132912154	6.413430094850788	8.894963623071952	9.568115590198849	3.3238941068767462	6.50495861454729	0.2973026129103318	0.18140292082306764	0.19638387555687856	0.32491059070972195	0.5896343378884624	0.0010764345064604873	0.0010764345064604882	-42298.28925500579	0.0	-46.29414272436548
1042000	-42372.13844177081	-53.409915615680134	-42318.72852615513	0.43358370299433685	2021.969156023033	6.46213987945755	6.408958585098974	9.237905085144956	3.335141269981402	7.737669510565432	0.2973026129103318	0.1859019773956327	0.1941196927174895	0.32267571697654596	0.3734064676902216	9.735315582565017E-4	9.735315582565027E-4	-42318.72852615513	0.0	-43.62213187611461
1043000	-42358.93379388064	-58.77668145144185	-42300.1571124292	0.43579882205570447	2021.9669409039718	6.53006106549503	5.786199380535468	8.484119136175332	2.9353618209278647	6.209712637229132	0.2973026129103318	0.18570856423830312	0.1941196927174895	0.3228691301338755	0.4825377973834345	0.001155754397633206	0.0011557543976332052	-42300.1571124292	0.0	-50.1058239553991
1044000	-42356.1712741069	-55.415858458624626	-42300.75541564827	0.4558093458157593	2021.9469303802116	6.463312663230685	4.368055520121692	7.8084957831783175	3.227479606678275	6.801887031019123	0.2993786228988878	0.18363255424974712	0.1941196927174895	0.3228691301338755	0.4572423001113424	0.0010116637393921685	0.0010116637393921683	-42300.75541564827	0.0	-47.52012035937842
1045000	-42365.35603044259	-57.40417022730964	-42307.95186021528	0.45806146764403044	2021.9446782583834	6.661454430635917	4.248717844368186	7.180509835263251	2.662092114978928	6.321962616275062	0.3028102152144646	0.18363255424974712	0.19068810040191264	0.3228691301338755	0.214432288533108	0.0010959501592063357	0.001095950159206337	-42307.95186021528	0.0	-50.961495968493814
1046000	-42358.43704368622	-52.98699794773631	-42305.450045738486	0.4838028055329141	2021.9189369204946	6.489073324682767	4.14612894751651	6.695772514742558	2.2831175877584986	5.756435549481051	0.3028102152144646	0.18363255424974712	0.19068810040191264	0.3228691301338755	0.10003910653262568	0.001041233936734403	0.001041233936734403	-42305.450045738486	0.0	-47.57153518892764
1047000	-42369.402382893706	-56.1806767615532	-42313.22170613215	0.4481645087302388	2021.9545752172971	6.41467154930774	4.1238754518970815	6.769624104073105	2.1271363650619763	5.498211426363386	0.29563873755720166	0.18363255424974712	0.19877158353627794	0.3219571246567732	0.18291371526097733	0.0011879285281279242	0.0011879285281279242	-42313.22170613215	0.0	-50.64270889970424
1048000	-42346.49476250669	-51.17067125000354	-42295.32409125669	0.41780256239117025	2021.9849371636362	6.331183558245119	2.859908596021768	6.236759865477128	2.219111535288246	5.484161405779364	0.29563873755720166	0.18363255424974712	0.19877158353627794	0.3219571246567732	0.270369201180587	0.001232883175362488	0.0012328831753624884	-42295.32409125669	0.0	-46.31465149072139
1049000	-42364.56105627692	-51.27345025980909	-42313.28760601711	0.43797834704135935	2021.9647613789862	6.474989554531228	2.8610770892194255	5.4152451291258945	3.375476492833721	5.617713932812503	0.2996968452708629	0.18493770770071677	0.19471347582261675	0.3206519712058035	0.011856097255608116	0.0010525438301723139	0.001052543830172314	-42313.28760601711	0.0	-47.32498530863607
1050000	-42361.24205348902	-55.219713941052056	-42306.02233954797	0.44957985404325923	2021.953159871984	6.6437394482478105	2.7497020377581305	5.702970375321104	3.4999432856331074	5.553030212981701	0.29779404278393795	0.18375531460507238	0.19471347582261675	0.32373716678837283	0.008386201694280063	0.001147326234714014	0.001147326234714013	-42306.02233954797	0.0	-50.99596765404621
1051000	-42363.008486831204	-47.13223096919727	-42315.87625586201	0.4527736551509416	2021.9499660708766	6.473568596531123	3.63977969143354	6.433473968723869	3.2040573693462417	5.46435395955803	0.29779404278393795	0.18375531460507238	0.19471347582261675	0.32373716678837283	0.008386201694280063	0.0011087772776945297	0.0011087772776945297	-42315.87625586201	0.0	-42.025981393208696
1052000	-42358.384521007814	-48.45632176717032	-42309.92819924065	0.44990544005648603	2021.952834285971	6.611189083530232	2.6368304350783034	5.045632251168269	2.4919088199112283	5.46435395955803	0.2950993956498915	0.18644996173911876	0.19471347582261675	0.32373716678837283	0.03169428152441034	0.0010520189337081857	0.0010520189337081855	-42309.92819924065	0.0	-45.275806778734875
1053000	-42359.65911959185	-49.59246474618415	-42310.066654845665	0.45001522497106433	2021.9527245010563	6.547373277334398	3.2817467816892005	6.594409425149019	1.819662528883648	5.46435395955803	0.3039725126777759	0.17932715371218222	0.19385981651492443	0.3228405170951173	0.03169428152441034	0.0012058609354127776	0.0012058609354127787	-42310.066654845665	0.0	-44.88980936508637
1054000	-42347.89660135071	-39.67264731180295	-42308.223954038906	0.4321533072424139	2021.970586418785	6.308697102163781	2.7018443555591944	5.774090542475901	3.108700962100069	5.46435395955803	0.3030503078807119	0.17932715371218222	0.19478202131198843	0.3228405170951173	0.025126964613443697	0.0012281662885574951	0.0012281662885574958	-42308.223954038906	0.0	-35.50327460348613
1055000	-42354.37130433996	-40.04066853976671	-42314.330635800194	0.41540625900715905	2021.9873334670203	6.220558746056312	2.7857525582749303	5.982161138952005	2.5487803202060584	6.061541632435327	0.3012423855942472	0.18034406435709102	0.19659880363065124	0.3218147464180104	0.1594453312225444	0.001249261134466143	0.0012492611344661424	-42314.330635800194	0.0	-35.40848642479435
1056000	-42343.10365176581	-41.67824941082541	-42301.42540235498	0.4330533471455058	2021.969686378882	6.261409872334307	1.8835434142895389	4.475120293638568	2.5487803202060584	6.061541632435327	0.3012423855942472	0.18034406435709102	0.19659880363065124	0.3218147464180104	0.2303278060602267	0.0011540962757979206	0.0011540962757979204	-42301.42540235498	0.0	-38.821899174569666
1057000	-42363.44487859256	-33.18817607753935	-42330.25670251503	0.44908261471663574	2021.9536571113108	5.9855705209004935	2.9459935004053333	7.509579570076091	2.5763299034309837	6.80639669494978	0.2971276926582835	0.18209382038722566	0.20206273905354888	0.3187157479009418	0.05401780033051549	0.001303627333340691	0.0013036273333406911	-42330.25670251503	0.0	-26.97844548047709
1058000	-42351.067739441125	-35.53671009139969	-42315.531029349724	0.43978435730887505	2021.9629553687187	5.969703907973099	3.824354932100545	7.370373848145112	4.318209741218014	9.902985562007963	0.2982798162267402	0.18302662964326716	0.19938178635992632	0.3193117677700661	0.030357494291369528	0.0012158862920209825	0.0012158862920209838	-42315.531029349724	0.0	-28.051009483189944
1059000	-42334.869005479035	-29.06097570924848	-42305.80802976979	0.4322998209494308	2021.970439905078	5.893648703718878	2.964116343481393	6.816454329279462	2.7624107144381593	7.281010953745315	0.294948282930933	0.18489688053655456	0.1936458767010856	0.3265089598314267	0.030357494291369528	0.0013035800999611935	0.001303580099961194	-42305.80802976979	0.0	-23.408214312977
1060000	-42345.783723958324	-32.17278852657296	-42313.61093543175	0.4489888615564363	2021.953750864471	6.043191255532167	2.9854082249425202	6.6461596973555075	2.177810232618789	5.756531350310147	0.2997372856755313	0.17893187389459278	0.19482188059844902	0.3265089598314267	0.009525156410110846	0.0011693698220576478	0.0011693698220576465	-42313.61093543175	0.0	-27.34412344301575
1061000	-42352.87575752447	-30.880797287868667	-42321.994960236596	0.40993504509407597	2021.9928046809334	5.9510022858369815	3.999509079103763	7.9979362429549345	4.041342627831145	6.6210916311971095	0.2997231641243671	0.18607989573538752	0.19545194900874202	0.3187449911315032	0.0059083537405986595	0.0012212553698735815	0.0012212553698735806	-42321.994960236596	0.0	-23.538776627050577
1062000	-42339.819629944584	-28.67884583031224	-42311.14078411427	0.4313328539586967	2021.9714068720687	6.081387056276611	3.7094673304706554	7.802900771943491	4.041342627831145	8.040391447664645	0.3021338584902456	0.18366920136950904	0.19545194900874202	0.3187449911315032	0.0059083537405986595	0.001178253842665264	0.001178253842665264	-42311.14078411427	0.0	-21.298787025865938
1063000	-42347.19976442621	-34.907371479053985	-42312.29239294715	0.4226961900717057	2021.9800435359557	6.24265761236298	5.216329763732194	8.601682991648797	3.097446655995783	4.568111543895993	0.3021338584902456	0.18366920136950904	0.19344659412927495	0.32075034601097024	0.12850228509983574	0.0011000352079715585	0.001100035207971557	-42312.29239294715	0.0	-27.319689264519077
1064000	-42342.2682441789	-33.42616051106641	-42308.842083667834	0.44463001829400717	2021.9581097077335	6.133886216994495	7.829626007768335	10.703104414942029	2.9339671953752022	5.448816893067694	0.3011482668649489	0.18391416279424294	0.19443735706408438	0.3205002132767236	0.12850228509983574	0.0013540746800691152	0.001354074680069115	-42308.842083667834	0.0	-23.086253210437786
1065000	-42346.75537883843	-43.89301538267421	-42302.86236345576	0.4216394562134106	2021.981100269814	6.310774784324733	10.990307844357934	10.9317398092706	2.37485400921055	4.820439798316032	0.3028004939796074	0.1823253576349388	0.19622991046790408	0.3186442379175496	0.18122620775371365	0.0011367925343138971	0.0011367925343138967	-42302.86236345576	0.0	-33.312964596503754
